["port 3","RIGHT"]
["port 5","RIGHT"]
["port 1","LEFT"]
["port 4","RIGHT"]
["port 2","LEFT"]
["port 6","RIGHT"]
("port 1","mode 1",1,"port 1",1,"transmission")
(1000, 3)
1.9010579252380350e+14 6.3680177257988495e-09 -7.5977629567087734e-01
1.9011786043420303e+14 7.9887128610454766e-09 -7.0072230543470448e-01
1.9012992987684103e+14 9.4019792292123039e-09 -5.9421531412620110e-01
1.9014200085200941e+14 1.0503070637998379e-08 -4.6390958316258857e-01
1.9015407336000000e+14 1.1225212860660774e-08 -3.2132176391717854e-01
1.9016614740110484e+14 1.1527987189799184e-08 -1.7310711648014532e-01
1.9017822297561597e+14 1.1394115281404336e-08 -2.4061470835958214e-02
1.9019030008382550e+14 1.0828832827990007e-08 1.2124474470480336e-01
1.9020237872602566e+14 9.8604728346586481e-09 2.5697802943688108e-01
1.9021445890250875e+14 8.5429445206160669e-09 3.7363844254636641e-01
1.9022654061356706e+14 6.9640679980629073e-09 4.5254620021874509e-01
1.9023862385949312e+14 5.2748878226050626e-09 4.5097043769522971e-01
1.9025070864057934e+14 3.7968563286651200e-09 2.6761036898209317e-01
1.9026279495711838e+14 3.2507823944524857e-09 -1.9320064932982545e-01
1.9027488280940278e+14 4.1263499523564414e-09 -5.9510568631123317e-01
1.9028697219772541e+14 5.7323666261876910e-09 -7.1990549628235001e-01
1.9029906312237897e+14 7.4559535486710384e-09 -6.9497240872811772e-01
1.9031115558365634e+14 9.0329700635390790e-09 -6.0359645863223788e-01
1.9032324958185053e+14 1.0328538613072183e-08 -4.8025564590126241e-01
1.9033534511725453e+14 1.1259174803157037e-08 -3.4051435695019350e-01
1.9034744219016144e+14 1.1771823983450453e-08 -1.9261202427247143e-01
1.9035954080086444e+14 1.1838083748004739e-08 -4.1864254248176018e-02
1.9037164094965675e+14 1.1452776709356088e-08 1.0729471222716844e-01
1.9038374263683175e+14 1.0634036233731680e-08 2.4988323572740212e-01
1.9039584586268278e+14 9.4247020175287390e-09 3.7855220778172310e-01
1.9040795062750334e+14 7.8971486176879709e-09 4.7988322693045549e-01
1.9042005693158700e+14 6.1700229316425642e-09 5.2478633573261713e-01
1.9043216477522731e+14 4.4705829074451030e-09 4.4193005581275424e-01
1.9044427415871806e+14 3.3435336126259792e-09 9.1324079843900355e-02
1.9045638508235297e+14 3.6353882018148339e-09 -4.1343366658934361e-01
1.9046849754642584e+14 5.0890290233678211e-09 -6.5182234990683918e-01
1.9048061155123069e+14 6.8759578793701847e-09 -6.7547603371990816e-01
1.9049272709706147e+14 8.6003958672187377e-09 -6.0460102463758414e-01
1.9050484418421222e+14 1.0083223323089294e-08 -4.9050134616356744e-01
1.9051696281297712e+14 1.1220449177924447e-08 -3.5478488274057540e-01
1.9052908298365034e+14 1.1945165307663830e-08 -2.0800049652081440e-01
1.9054120469652628e+14 1.2217361312256413e-08 -5.6324755233332684e-02
1.9055332795189922e+14 1.2021244917059241e-08 9.5682158842671700e-02
1.9056545275006362e+14 1.1364836404910641e-08 2.4352552098806918e-01
1.9057757909131403e+14 1.0280699532544506e-08 3.8126169385853786e-01
1.9058970697594500e+14 8.8287674025782321e-09 4.9888679085509491e-01
1.9060183640425125e+14 7.1060874275594203e-09 5.7604015254787544e-01
1.9061396737652750e+14 5.2826409150942129e-09 5.6414415604413093e-01
1.9062609989306856e+14 3.7393729302851826e-09 3.4396568269007283e-01
1.9063823395416934e+14 3.3377880628573659e-09 -1.6774733582227208e-01
1.9065036956012475e+14 4.4713784214856878e-09 -5.4642605631012475e-01
1.9066250671122994e+14 6.2637834965131801e-09 -6.3942277947219628e-01
1.9067464540778000e+14 8.1142009884743833e-09 -5.9639575198845607e-01
1.9068678565007003e+14 9.7747091948688843e-09 -4.9434596508348344e-01
1.9069892743839544e+14 1.1114734550266850e-08 -3.6394131913259609e-01
1.9071107077305144e+14 1.2051773033084094e-08 -2.1903982592472140e-01
1.9072321565433356e+14 1.2533593131833752e-08 -6.7083826074613120e-02
1.9073536208253728e+14 1.2533531641754580e-08 8.6995322969940184e-02
1.9074751005795809e+14 1.2049464146296252e-08 2.3891599946835543e-01
1.9075965958089172e+14 1.1104077707686657e-08 3.8364222922417107e-01
1.9077181065163388e+14 9.7465292488864189e-09 5.1342090459224088e-01
1.9078396327048031e+14 8.0582268691405777e-09 6.1351111224951804e-01
1.9079611743772697e+14 6.1737529533899667e-09 6.5045515666115084e-01
1.9080827315366972e+14 4.3635900998280410e-09 5.3794094007800186e-01
1.9082043041860466e+14 3.3138445054968782e-09 1.1627814208008486e-01
1.9083258923282781e+14 3.9268352990178585e-09 -3.9257561613865083e-01
1.9084474959663544e+14 5.6383907043870982e-09 -5.8288036945239952e-01
1.9085691151032375e+14 7.5866544559001224e-09 -5.7789885664251395e-01
1.9086907497418903e+14 9.4130773268027854e-09 -4.9143550777063166e-01
1.9088123998852772e+14 1.0950643278317921e-08 -3.6778270287118708e-01
1.9089340655363631e+14 1.2098717983715437e-08 -2.2550923256273359e-01
1.9090557466981131e+14 1.2792062071041462e-08 -7.3824154520902088e-02
1.9091774433734941e+14 1.2992844010094938e-08 8.1722300613953955e-02
1.9092991555654725e+14 1.2688707228331669e-08 2.3684344964884457e-01
1.9094208832770162e+14 1.1892652890146048e-08 3.8706739082976754e-01
1.9095426265110944e+14 1.0643998517695903e-08 5.2614397836778948e-01
1.9096643852706753e+14 9.0118616572570471e-09 6.4301896206300169e-01
1.9097861595587300e+14 7.1076668081761976e-09 7.1401221423827721e-01
1.9099079493782284e+14 5.1340592268996948e-09 6.7913253489851166e-01
1.9100297547321428e+14 3.5845281055914841e-09 3.8791275947967552e-01
1.9101515756234456e+14 3.5190466736363075e-09 -1.8149516335183405e-01
1.9102734120551091e+14 5.0221681196744281e-09 -5.0026513222227054e-01
1.9103952640301078e+14 7.0302968701837713e-09 -5.4761097733613462e-01
1.9105171315514162e+14 9.0085821136413057e-09 -4.8129629792216555e-01
1.9106390146220097e+14 1.0737361296656741e-08 -3.6605734717763055e-01
1.9107609132448644e+14 1.2094119270936593e-08 -2.2716601615898177e-01
1.9108828274229566e+14 1.2999573134220672e-08 -7.6236566530191216e-02
1.9110047571592650e+14 1.3404377560386284e-08 8.0295212455170045e-02
1.9111267024567672e+14 1.3285828802515346e-08 2.3795183664656150e-01
1.9112486633184428e+14 1.2647323277590039e-08 3.9257904669411048e-01
1.9113706397472719e+14 1.1518873520714735e-08 5.3893653843133127e-01
1.9114926317462344e+14 9.9592338420049397e-09 6.6844196332003003e-01
1.9116146393183125e+14 8.0635380517925627e-09 7.6379595497180097e-01
1.9117366624664881e+14 5.9926989128902031e-09 7.8303779614397107e-01
1.9118587011937441e+14 4.0992684031590668e-09 6.1103086466819323e-01
1.9119807555030644e+14 3.3207557083763422e-09 8.1204646775211123e-02
1.9121028253974334e+14 4.4425135478198423e-09 -3.8389079374113327e-01
1.9122249108798366e+14 6.4568543670180899e-09 -5.0339550320749427e-01
1.9123470119532597e+14 8.5699456010193190e-09 -4.6326836807117289e-01
1.9124691286206897e+14 1.0482686718133226e-08 -3.5843093369113932e-01
1.9125912608851141e+14 1.2045034444530993e-08 -2.2372421610617862e-01
1.9127134087495209e+14 1.3162265225045318e-08 -7.4000691945278682e-02
1.9128355722168997e+14 1.3773107127772043e-08 8.3115904620240433e-02
1.9129577512902403e+14 1.3844376489641129e-08 2.4278765067357300e-01
1.9130799459725328e+14 1.3369887955117970e-08 4.0099294391075357e-01
1.9132021562667691e+14 1.2370656745121007e-08 5.5316622080782152e-01
1.9133243821759406e+14 1.0896209454467355e-08 6.9241603248191363e-01
1.9134466237030412e+14 9.0293302231434948e-09 8.0569587180656144e-01
1.9135688808510641e+14 6.9041555165110810e-09 8.6296879792530978e-01
1.9136911536230031e+14 4.7833241464807887e-09 7.8169688785726155e-01
1.9138134420218544e+14 3.3841434980877943e-09 3.6425186080060790e-01
1.9139357460506134e+14 3.9356980543969912e-09 -2.2442955483228136e-01
1.9140580657122772e+14 5.8775696547872432e-09 -4.4221747879750595e-01
1.9141804010098428e+14 8.1037675276620393e-09 -4.3645256143719424e-01
1.9143027519463088e+14 1.0192047528986933e-08 -3.4447594381417018e-01
1.9144251185246741e+14 1.1956186916844921e-08 -2.1485357158985272e-01
1.9145475007479384e+14 1.3284098541117100e-08 -6.6784410460991928e-02
1.9146698986191025e+14 1.4102076050369698e-08 9.0562600426960030e-02
1.9147923121411675e+14 1.4366307428171876e-08 2.5182298696989497e-01
1.9149147413171356e+14 1.4061018445172982e-08 4.1296122138044250e-01
1.9150371861500097e+14 1.3198405301672258e-08 5.6985085857425233e-01
1.9151596466427934e+14 1.1819449269427864e-08 7.1677486742435015e-01
1.9152821227984906e+14 9.9969080313152388e-09 8.4358792030608887e-01
1.9154046146201075e+14 7.8467071943361984e-09 9.2817356183699029e-01
1.9155271221106491e+14 5.5757023925745775e-09 9.1178595232182802e-01
1.9156496452731228e+14 3.7057493587370143e-09 6.2518891580094371e-01
1.9157721841105356e+14 3.5507653039757877e-09 -1.4490231469313775e-02
1.9158947386258956e+14 5.3049787291800410e-09 -3.5988273581193919e-01
1.9160173088222125e+14 7.6151316429034095e-09 -3.9968486424863958e-01
1.9161398947024950e+14 9.8687125608965105e-09 -3.2369012340582348e-01
1.9162624962697550e+14 1.1829870168355708e-08 -2.0020189085613563e-01
1.9163851135270028e+14 1.3366466132381800e-08 -5.4262183852683200e-02
1.9165077464772509e+14 1.4391722629718932e-08 1.0297990328180009e-01
1.9166303951235122e+14 1.4851036180045619e-08 2.6546036900533765e-01
1.9167530594688000e+14 1.4719025738493506e-08 4.2900632535653838e-01
1.9168757395161291e+14 1.3999176434350702e-08 5.8975834070090050e-01
1.9169984352685144e+14 1.2724343674300149e-08 7.4282168780282021e-01
1.9171211467289719e+14 1.0958664003579862e-08 8.8007212370722832e-01
1.9172438739005184e+14 8.8048641926790345e-09 9.8474638533518832e-01
1.9173666167861719e+14 6.4345069721179677e-09 1.0143522584229301e+00
1.9174893753889494e+14 4.2323264697661947e-09 8.4053736738843865e-01
