

wavelength(nm), Y
1559.23, -4.37196
1559.23, -4.3571
1559.23, -4.34236
1559.23, -4.32776
1559.23, -4.31328
1559.23, -4.29893
1559.23, -4.28471
1559.22, -4.27061
1559.22, -4.25664
1559.22, -4.24279
1559.22, -4.22908
1559.22, -4.21548
1559.22, -4.20201
1559.22, -4.18866
1559.22, -4.17544
1559.21, -4.16234
1559.21, -4.14937
1559.21, -4.13652
1559.21, -4.12378
1559.21, -4.11118
1559.21, -4.09869
1559.21, -4.08632
1559.21, -4.07408
1559.21, -4.06195
1559.2, -4.04995
1559.2, -4.03807
1559.2, -4.0263
1559.2, -4.01466
1559.2, -4.00313
1559.2, -3.99172
1559.2, -3.98043
1559.2, -3.96926
1559.19, -3.95821
1559.19, -3.94727
1559.19, -3.93645
1559.19, -3.92575
1559.19, -3.91516
1559.19, -3.90469
1559.19, -3.89434
1559.19, -3.8841
1559.18, -3.87398
1559.18, -3.86397
1559.18, -3.85408
1559.18, -3.8443
1559.18, -3.83464
1559.18, -3.82509
1559.18, -3.81565
1559.18, -3.80633
1559.18, -3.79712
1559.17, -3.78803
1559.17, -3.77904
1559.17, -3.77017
1559.17, -3.76142
1559.17, -3.75277
1559.17, -3.74424
1559.17, -3.73582
1559.17, -3.72751
1559.16, -3.71931
1559.16, -3.71122
1559.16, -3.70325
1559.16, -3.69538
1559.16, -3.68762
1559.16, -3.67998
1559.16, -3.67245
1559.16, -3.66502
1559.15, -3.65771
1559.15, -3.6505
1559.15, -3.64341
1559.15, -3.63642
1559.15, -3.62954
1559.15, -3.62278
1559.15, -3.61612
1559.15, -3.60956
1559.15, -3.60312
1559.14, -3.59679
1559.14, -3.59056
1559.14, -3.58444
1559.14, -3.57843
1559.14, -3.57253
1559.14, -3.56673
1559.14, -3.56104
1559.14, -3.55546
1559.13, -3.54999
1559.13, -3.54462
1559.13, -3.53936
1559.13, -3.53421
1559.13, -3.52916
1559.13, -3.52422
1559.13, -3.51939
1559.13, -3.51466
1559.13, -3.51004
1559.12, -3.50552
1559.12, -3.50111
1559.12, -3.4968
1559.12, -3.4926
1559.12, -3.48851
1559.12, -3.48452
1559.12, -3.48064
1559.12, -3.47686
1559.11, -3.47319
1559.11, -3.46962
1559.11, -3.46616
1559.11, -3.4628
1559.11, -3.45955
1559.11, -3.4564
1559.11, -3.45336
1559.11, -3.45042
1559.1, -3.44758
1559.1, -3.44485
1559.1, -3.44223
1559.1, -3.43971
1559.1, -3.43729
1559.1, -3.43498
1559.1, -3.43277
1559.1, -3.43066
1559.1, -3.42866
1559.09, -3.42677
1559.09, -3.42498
1559.09, -3.42329
1559.09, -3.4217
1559.09, -3.42022
1559.09, -3.41884
1559.09, -3.41757
1559.09, -3.4164
1559.08, -3.41533
1559.08, -3.41437
1559.08, -3.41351
1559.08, -3.41276
1559.08, -3.41211
1559.08, -3.41156
1559.08, -3.41112
1559.08, -3.41078
1559.08, -3.41054
1559.07, -3.4104
1559.07, -3.41038
1559.07, -3.41045
1559.07, -3.41063
1559.07, -3.41091
1559.07, -3.41129
1559.07, -3.41178
1559.07, -3.41237
1559.06, -3.41307
1559.06, -3.41387
1559.06, -3.41477
1559.06, -3.41577
1559.06, -3.41688
1559.06, -3.4181
1559.06, -3.41942
1559.06, -3.42084
1559.05, -3.42236
1559.05, -3.42399
1559.05, -3.42573
1559.05, -3.42756
1559.05, -3.4295
1559.05, -3.43155
1559.05, -3.4337
1559.05, -3.43595
1559.05, -3.43831
1559.04, -3.44077
1559.04, -3.44334
1559.04, -3.44601
1559.04, -3.44878
1559.04, -3.45166
1559.04, -3.45465
1559.04, -3.45774
1559.04, -3.46093
1559.03, -3.46423
1559.03, -3.46763
1559.03, -3.47114
1559.03, -3.47475
1559.03, -3.47847
1559.03, -3.4823
1559.03, -3.48623
1559.03, -3.49026
1559.02, -3.4944
1559.02, -3.49864
1559.02, -3.503
1559.02, -3.50745
1559.02, -3.51202
1559.02, -3.51669
1559.02, -3.52146
1559.02, -3.52634
1559.02, -3.53133
1559.01, -3.53643
1559.01, -3.54163
1559.01, -3.54693
1559.01, -3.55235
1559.01, -3.55787
1559.01, -3.5635
1559.01, -3.56924
1559.01, -3.57508
1559, -3.58103
1559, -3.58709
1559, -3.59326
1559, -3.59953
1559, -3.60592
1559, -3.61241
1559, -3.61901
1559, -3.62572
1559, -3.63254
1558.99, -3.63947
1558.99, -3.6465
1558.99, -3.65365
1558.99, -3.6609
1558.99, -3.66827
1558.99, -3.67574
1558.99, -3.68333
1558.99, -3.69102
1558.98, -3.69883
1558.98, -3.70675
1558.98, -3.71478
1558.98, -3.72291
1558.98, -3.73116
1558.98, -3.73953
1558.98, -3.748
1558.98, -3.75659
1558.97, -3.76528
1558.97, -3.7741
1558.97, -3.78302
1558.97, -3.79205
1558.97, -3.8012
1558.97, -3.81047
1558.97, -3.81984
1558.97, -3.82933
1558.97, -3.83894
1558.96, -3.84866
1558.96, -3.85849
1558.96, -3.86844
1558.96, -3.8785
1558.96, -3.88868
1558.96, -3.89897
1558.96, -3.90939
1558.96, -3.91991
1558.95, -3.93056
1558.95, -3.94132
1558.95, -3.95219
1558.95, -3.96319
1558.95, -3.9743
1558.95, -3.98553
1558.95, -3.99688
1558.95, -4.00835
1558.95, -4.01994
1558.94, -4.03164
1558.94, -4.04347
1558.94, -4.05541
1558.94, -4.06748
1558.94, -4.07967
1558.94, -4.09197
1558.94, -4.1044
1558.94, -4.11695
1558.93, -4.12962
1558.93, -4.14242
1558.93, -4.15534
1558.93, -4.16838
1558.93, -4.18154
1558.93, -4.19483
1558.93, -4.20824
1558.93, -4.22178
1558.92, -4.23544
1558.92, -4.24922
1558.92, -4.26314
1558.92, -4.27717
1558.92, -4.29134
1558.92, -4.30563
1558.92, -4.32005
1558.92, -4.3346
1558.92, -4.34927
1558.91, -4.36408
1558.91, -4.37901
1558.91, -4.39407
1558.91, -4.40927
1558.91, -4.42459
1558.91, -4.44004
1558.91, -4.45563
1558.91, -4.47135
1558.9, -4.4872
1558.9, -4.50318
1558.9, -4.5193
1558.9, -4.53555
1558.9, -4.55193
1558.9, -4.56845
1558.9, -4.5851
1558.9, -4.60189
1558.9, -4.61882
1558.89, -4.63589
1558.89, -4.65309
1558.89, -4.67043
1558.89, -4.6879
1558.89, -4.70552
1558.89, -4.72328
1558.89, -4.74117
1558.89, -4.75921
1558.88, -4.77739
1558.88, -4.79571
1558.88, -4.81418
1558.88, -4.83279
1558.88, -4.85154
1558.88, -4.87043
1558.88, -4.88947
1558.88, -4.90866
1558.87, -4.92799
1558.87, -4.94747
1558.87, -4.9671
1558.87, -4.98688
1558.87, -5.0068
1558.87, -5.02688
1558.87, -5.0471
1558.87, -5.06748
1558.87, -5.08801
1558.86, -5.10869
1558.86, -5.12952
1558.86, -5.15051
1558.86, -5.17166
1558.86, -5.19295
1558.86, -5.21441
1558.86, -5.23602
1558.86, -5.25779
1558.85, -5.27972
1558.85, -5.30181
1558.85, -5.32406
1558.85, -5.34647
1558.85, -5.36904
1558.85, -5.39178
1558.85, -5.41468
1558.85, -5.43774
1558.84, -5.46097
1558.84, -5.48436
1558.84, -5.50793
1558.84, -5.53166
1558.84, -5.55556
1558.84, -5.57963
1558.84, -5.60387
1558.84, -5.62828
1558.84, -5.65286
1558.83, -5.67762
1558.83, -5.70256
1558.83, -5.72766
1558.83, -5.75295
1558.83, -5.77842
1558.83, -5.80406
1558.83, -5.82988
1558.83, -5.85589
1558.82, -5.88207
1558.82, -5.90844
1558.82, -5.935
1558.82, -5.96173
1558.82, -5.98866
1558.82, -6.01577
1558.82, -6.04308
1558.82, -6.07057
1558.82, -6.09826
1558.81, -6.12613
1558.81, -6.1542
1558.81, -6.18247
1558.81, -6.21093
1558.81, -6.23959
1558.81, -6.26845
1558.81, -6.29751
1558.81, -6.32677
1558.8, -6.35624
1558.8, -6.3859
1558.8, -6.41578
1558.8, -6.44586
1558.8, -6.47615
1558.8, -6.50665
1558.8, -6.53736
1558.8, -6.56829
1558.79, -6.59943
1558.79, -6.63079
1558.79, -6.66236
1558.79, -6.69415
1558.79, -6.72617
1558.79, -6.7584
1558.79, -6.79086
1558.79, -6.82355
1558.79, -6.85647
1558.78, -6.88961
1558.78, -6.92299
1558.78, -6.95659
1558.78, -6.99044
1558.78, -7.02452
1558.78, -7.05884
1558.78, -7.09339
1558.78, -7.12819
1558.77, -7.16324
1558.77, -7.19853
1558.77, -7.23407
1558.77, -7.26986
1558.77, -7.3059
1558.77, -7.3422
1558.77, -7.37875
1558.77, -7.41556
1558.77, -7.45264
1558.76, -7.48997
1558.76, -7.52757
1558.76, -7.56544
1558.76, -7.60358
1558.76, -7.64199
1558.76, -7.68068
1558.76, -7.71965
1558.76, -7.75889
1558.75, -7.79842
1558.75, -7.83823
1558.75, -7.87833
1558.75, -7.91872
1558.75, -7.9594
1558.75, -8.00038
1558.75, -8.04166
1558.75, -8.08323
1558.74, -8.12512
1558.74, -8.16731
1558.74, -8.20981
1558.74, -8.25262
1558.74, -8.29575
1558.74, -8.3392
1558.74, -8.38297
1558.74, -8.42707
1558.74, -8.4715
1558.73, -8.51626
1558.73, -8.56136
1558.73, -8.6068
1558.73, -8.65258
1558.73, -8.69871
1558.73, -8.74519
1558.73, -8.79202
1558.73, -8.83921
1558.72, -8.88676
1558.72, -8.93468
1558.72, -8.98297
1558.72, -9.03164
1558.72, -9.08068
1558.72, -9.13011
1558.72, -9.17992
1558.72, -9.23013
1558.71, -9.28073
1558.71, -9.33173
1558.71, -9.38314
1558.71, -9.43496
1558.71, -9.48719
1558.71, -9.53985
1558.71, -9.59293
1558.71, -9.64644
1558.71, -9.70039
1558.7, -9.75478
1558.7, -9.80962
1558.7, -9.86491
1558.7, -9.92066
1558.7, -9.97687
1558.7, -10.0336
1558.7, -10.0907
1558.7, -10.1484
1558.69, -10.2065
1558.69, -10.2651
1558.69, -10.3243
1558.69, -10.3839
1558.69, -10.4441
1558.69, -10.5048
1558.69, -10.566
1558.69, -10.6277
1558.69, -10.69
1558.68, -10.7529
1558.68, -10.8163
1558.68, -10.8803
1558.68, -10.9449
1558.68, -11.01
1558.68, -11.0758
1558.68, -11.1422
1558.68, -11.2092
1558.67, -11.2768
1558.67, -11.345
1558.67, -11.4139
1558.67, -11.4834
1558.67, -11.5536
1558.67, -11.6245
1558.67, -11.6961
1558.67, -11.7684
1558.66, -11.8414
1558.66, -11.9151
1558.66, -11.9895
1558.66, -12.0647
1558.66, -12.1407
1558.66, -12.2174
1558.66, -12.2949
1558.66, -12.3732
1558.66, -12.4524
1558.65, -12.5323
1558.65, -12.6131
1558.65, -12.6948
1558.65, -12.7774
1558.65, -12.8609
1558.65, -12.9452
1558.65, -13.0305
1558.65, -13.1168
1558.64, -13.204
1558.64, -13.2923
1558.64, -13.3815
1558.64, -13.4718
1558.64, -13.5631
1558.64, -13.6555
1558.64, -13.749
1558.64, -13.8436
1558.64, -13.9393
1558.63, -14.0363
1558.63, -14.1344
1558.63, -14.2338
1558.63, -14.3344
1558.63, -14.4363
1558.63, -14.5395
1558.63, -14.644
1558.63, -14.75
1558.62, -14.8573
1558.62, -14.9661
1558.62, -15.0764
1558.62, -15.1882
1558.62, -15.3016
1558.62, -15.4166
1558.62, -15.5332
1558.62, -15.6515
1558.61, -15.7716
1558.61, -15.8935
1558.61, -16.0171
1558.61, -16.1427
1558.61, -16.2703
1558.61, -16.3998
1558.61, -16.5314
1558.61, -16.6651
1558.61, -16.8011
1558.6, -16.9393
1558.6, -17.0798
1558.6, -17.2228
1558.6, -17.3682
1558.6, -17.5163
1558.6, -17.667
1558.6, -17.8204
1558.6, -17.9768
1558.59, -18.1361
1558.59, -18.2985
1558.59, -18.4641
1558.59, -18.633
1558.59, -18.8054
1558.59, -18.9814
1558.59, -19.1611
1558.59, -19.3447
1558.59, -19.5324
1558.58, -19.7244
1558.58, -19.9208
1558.58, -20.1218
1558.58, -20.3277
1558.58, -20.5387
1558.58, -20.7551
1558.58, -20.9771
1558.58, -21.2051
1558.57, -21.4393
1558.57, -21.68
1558.57, -21.9278
1558.57, -22.1829
1558.57, -22.4459
1558.57, -22.7172
1558.57, -22.9973
1558.57, -23.2869
1558.56, -23.5865
1558.56, -23.897
1558.56, -24.219
1558.56, -24.5536
1558.56, -24.9017
1558.56, -25.2644
1558.56, -25.643
1558.56, -26.039
1558.56, -26.4539
1558.55, -26.8898
1558.55, -27.3487
1558.55, -27.8334
1558.55, -28.3467
1558.55, -28.8924
1558.55, -29.4746
1558.55, -30.0987
1558.55, -30.771
1558.54, -31.4997
1558.54, -32.2949
1558.54, -33.17
1558.54, -34.1426
1558.54, -35.2369
1558.54, -36.4874
1558.54, -37.9451
1558.54, -39.6904
1558.54, -41.8591
1558.53, -44.7018
1558.53, -48.7058
1558.53, -53.9988
1558.53, -52.6742
1558.53, -47.5123
1558.53, -43.8751
1558.53, -41.2424
1558.53, -39.2018
1558.52, -37.5415
1558.52, -36.1439
1558.52, -34.9382
1558.52, -33.8783
1558.52, -32.933
1558.52, -32.0802
1558.52, -31.3034
1558.52, -30.5902
1558.51, -29.931
1558.51, -29.3183
1558.51, -28.746
1558.51, -28.2091
1558.51, -27.7035
1558.51, -27.2258
1558.51, -26.773
1558.51, -26.3427
1558.51, -25.9328
1558.5, -25.5415
1558.5, -25.1671
1558.5, -24.8082
1558.5, -24.4637
1558.5, -24.1324
1558.5, -23.8134
1558.5, -23.5058
1558.5, -23.2087
1558.49, -22.9216
1558.49, -22.6438
1558.49, -22.3747
1558.49, -22.1138
1558.49, -21.8605
1558.49, -21.6146
1558.49, -21.3755
1558.49, -21.1429
1558.48, -20.9165
1558.48, -20.6959
1558.48, -20.4809
1558.48, -20.2711
1558.48, -20.0665
1558.48, -19.8666
1558.48, -19.6713
1558.48, -19.4804
1558.48, -19.2937
1558.47, -19.1111
1558.47, -18.9323
1558.47, -18.7572
1558.47, -18.5857
1558.47, -18.4176
1558.47, -18.2528
1558.47, -18.0911
1558.47, -17.9325
1558.46, -17.7769
1558.46, -17.6241
1558.46, -17.474
1558.46, -17.3266
1558.46, -17.1817
1558.46, -17.0393
1558.46, -16.8994
1558.46, -16.7617
1558.46, -16.6263
1558.45, -16.4931
1558.45, -16.3619
1558.45, -16.2329
1558.45, -16.1058
1558.45, -15.9806
1558.45, -15.8574
1558.45, -15.7359
1558.45, -15.6163
1558.44, -15.4983
1558.44, -15.3821
1558.44, -15.2675
1558.44, -15.1544
1558.44, -15.043
1558.44, -14.933
1558.44, -14.8245
1558.44, -14.7175
1558.43, -14.6119
1558.43, -14.5076
1558.43, -14.4047
1558.43, -14.303
1558.43, -14.2027
1558.43, -14.1036
1558.43, -14.0057
1558.43, -13.909
1558.43, -13.8135
1558.42, -13.7191
1558.42, -13.6259
1558.42, -13.5337
1558.42, -13.4426
1558.42, -13.3525
1558.42, -13.2635
1558.42, -13.1755
1558.42, -13.0885
1558.41, -13.0024
1558.41, -12.9173
1558.41, -12.8331
1558.41, -12.7498
1558.41, -12.6674
1558.41, -12.5859
1558.41, -12.5052
1558.41, -12.4254
1558.41, -12.3464
1558.4, -12.2682
1558.4, -12.1909
1558.4, -12.1143
1558.4, -12.0385
1558.4, -11.9634
1558.4, -11.8891
1558.4, -11.8155
1558.4, -11.7427
1558.39, -11.6705
1558.39, -11.5991
1558.39, -11.5283
1558.39, -11.4582
1558.39, -11.3888
1558.39, -11.32
1558.39, -11.2519
1558.39, -11.1844
1558.38, -11.1175
1558.38, -11.0512
1558.38, -10.9856
1558.38, -10.9205
1558.38, -10.856
1558.38, -10.7921
1558.38, -10.7288
1558.38, -10.666
1558.38, -10.6038
1558.37, -10.5421
1558.37, -10.481
1558.37, -10.4203
1558.37, -10.3603
1558.37, -10.3007
1558.37, -10.2416
1558.37, -10.1831
1558.37, -10.125
1558.36, -10.0674
1558.36, -10.0103
1558.36, -9.9537
1558.36, -9.89754
1558.36, -9.84185
1558.36, -9.78662
1558.36, -9.73184
1558.36, -9.67751
1558.36, -9.62361
1558.35, -9.57015
1558.35, -9.51712
1558.35, -9.46452
1558.35, -9.41233
1558.35, -9.36056
1558.35, -9.3092
1558.35, -9.25824
1558.35, -9.20768
1558.34, -9.15752
1558.34, -9.10775
1558.34, -9.05836
1558.34, -9.00936
1558.34, -8.96073
1558.34, -8.91248
1558.34, -8.86459
1558.34, -8.81707
1558.33, -8.76992
1558.33, -8.72312
1558.33, -8.67667
1558.33, -8.63057
1558.33, -8.58482
1558.33, -8.53941
1558.33, -8.49434
1558.33, -8.44961
1558.33, -8.40521
1558.32, -8.36113
1558.32, -8.31739
1558.32, -8.27396
1558.32, -8.23085
1558.32, -8.18806
1558.32, -8.14558
1558.32, -8.10341
1558.32, -8.06155
1558.31, -8.01999
1558.31, -7.97873
1558.31, -7.93777
1558.31, -7.8971
1558.31, -7.85673
1558.31, -7.81664
1558.31, -7.77685
1558.31, -7.73733
1558.31, -7.6981
1558.3, -7.65915
1558.3, -7.62047
1558.3, -7.58207
1558.3, -7.54394
1558.3, -7.50609
1558.3, -7.46849
1558.3, -7.43117
1558.3, -7.3941
1558.29, -7.3573
1558.29, -7.32075
1558.29, -7.28446
1558.29, -7.24842
1558.29, -7.21264
1558.29, -7.1771
1558.29, -7.14182
1558.29, -7.10678
1558.28, -7.07198
1558.28, -7.03742
1558.28, -7.00311
1558.28, -6.96903
1558.28, -6.93519
1558.28, -6.90158
1558.28, -6.8682
1558.28, -6.83506
1558.28, -6.80214
1558.27, -6.76945
1558.27, -6.73699
1558.27, -6.70475
1558.27, -6.67273
1558.27, -6.64094
1558.27, -6.60936
1558.27, -6.578
1558.27, -6.54686
1558.26, -6.51593
1558.26, -6.48521
1558.26, -6.4547
1558.26, -6.42441
1558.26, -6.39432
1558.26, -6.36444
1558.26, -6.33476
1558.26, -6.30529
1558.25, -6.27602
1558.25, -6.24696
1558.25, -6.21809
1558.25, -6.18942
1558.25, -6.16095
1558.25, -6.13267
1558.25, -6.10459
1558.25, -6.07671
1558.25, -6.04901
1558.24, -6.02151
1558.24, -5.9942
1558.24, -5.96707
1558.24, -5.94013
1558.24, -5.91338
1558.24, -5.88682
1558.24, -5.86044
1558.24, -5.83424
1558.23, -5.80822
1558.23, -5.78238
1558.23, -5.75673
1558.23, -5.73125
1558.23, -5.70595
1558.23, -5.68083
1558.23, -5.65588
1558.23, -5.6311
1558.23, -5.6065
1558.22, -5.58208
1558.22, -5.55782
1558.22, -5.53374
1558.22, -5.50982
1558.22, -5.48608
1558.22, -5.4625
1558.22, -5.43909
1558.22, -5.41584
1558.21, -5.39276
1558.21, -5.36984
1558.21, -5.34709
1558.21, -5.3245
1558.21, -5.30207
1558.21, -5.2798
1558.21, -5.2577
1558.21, -5.23575
1558.2, -5.21396
1558.2, -5.19233
1558.2, -5.17085
1558.2, -5.14953
1558.2, -5.12837
1558.2, -5.10736
1558.2, -5.08651
1558.2, -5.06581
1558.2, -5.04526
1558.19, -5.02486
1558.19, -5.00461
1558.19, -4.98452
1558.19, -4.96457
1558.19, -4.94477
1558.19, -4.92512
1558.19, -4.90562
1558.19, -4.88626
1558.18, -4.86705
1558.18, -4.84799
1558.18, -4.82907
1558.18, -4.8103
1558.18, -4.79167
1558.18, -4.77318
1558.18, -4.75484
1558.18, -4.73663
1558.18, -4.71857
1558.17, -4.70065
1558.17, -4.68287
1558.17, -4.66523
1558.17, -4.64773
1558.17, -4.63036
1558.17, -4.61314
1558.17, -4.59605
1558.17, -4.5791
1558.16, -4.56228
1558.16, -4.5456
1558.16, -4.52906
1558.16, -4.51265
1558.16, -4.49637
1558.16, -4.48023
1558.16, -4.46422
1558.16, -4.44835
1558.15, -4.4326
1558.15, -4.41699
1558.15, -4.40151
1558.15, -4.38616
1558.15, -4.37094
1558.15, -4.35585
1558.15, -4.34089
1558.15, -4.32606
1558.15, -4.31136
1558.14, -4.29679
1558.14, -4.28234
1558.14, -4.26802
1558.14, -4.25383
1558.14, -4.23976
1558.14, -4.22582
1558.14, -4.21201
1558.14, -4.19832
1558.13, -4.18476
1558.13, -4.17132
1558.13, -4.158
1558.13, -4.14481
1558.13, -4.13174
1558.13, -4.1188
1558.13, -4.10597
1558.13, -4.09327
1558.13, -4.0807
1558.12, -4.06824
1558.12, -4.0559
1558.12, -4.04369
1558.12, -4.03159
1558.12, -4.01962
1558.12, -4.00776
1558.12, -3.99603
1558.12, -3.98441
1558.11, -3.97292
1558.11, -3.96154
1558.11, -3.95028
1558.11, -3.93913
1558.11, -3.92811
1558.11, -3.9172
1558.11, -3.90641
1558.11, -3.89574
1558.1, -3.88518
1558.1, -3.87474
1558.1, -3.86442
1558.1, -3.85421
1558.1, -3.84411
1558.1, -3.83413
1558.1, -3.82427
1558.1, -3.81452
1558.1, -3.80489
1558.09, -3.79536
1558.09, -3.78596
1558.09, -3.77666
1558.09, -3.76748
1558.09, -3.75842
1558.09, -3.74946
1558.09, -3.74062
1558.09, -3.73189
1558.08, -3.72327
1558.08, -3.71477
1558.08, -3.70637
1558.08, -3.69809
1558.08, -3.68992
1558.08, -3.68186
1558.08, -3.67391
1558.08, -3.66608
1558.08, -3.65835
1558.07, -3.65073
1558.07, -3.64322
1558.07, -3.63583
1558.07, -3.62854
1558.07, -3.62136
1558.07, -3.61429
1558.07, -3.60733
1558.07, -3.60048
1558.06, -3.59374
1558.06, -3.58711
1558.06, -3.58058
1558.06, -3.57417
1558.06, -3.56786
1558.06, -3.56166
1558.06, -3.55557
1558.06, -3.54959
1558.05, -3.54371
1558.05, -3.53794
1558.05, -3.53228
1558.05, -3.52672
1558.05, -3.52128
1558.05, -3.51594
1558.05, -3.5107
1558.05, -3.50558
1558.05, -3.50055
1558.04, -3.49564
1558.04, -3.49083
1558.04, -3.48613
1558.04, -3.48153
1558.04, -3.47704
1558.04, -3.47266
1558.04, -3.46838
1558.04, -3.46421
1558.03, -3.46014
1558.03, -3.45618
1558.03, -3.45232
1558.03, -3.44857
1558.03, -3.44493
1558.03, -3.44138
1558.03, -3.43795
1558.03, -3.43462
1558.03, -3.43139
1558.02, -3.42827
1558.02, -3.42525
1558.02, -3.42234
1558.02, -3.41953
1558.02, -3.41683
1558.02, -3.41423
1558.02, -3.41173
1558.02, -3.40934
1558.01, -3.40705
1558.01, -3.40487
1558.01, -3.40279
1558.01, -3.40082
1558.01, -3.39895
1558.01, -3.39718
1558.01, -3.39552
1558.01, -3.39396
1558, -3.3925
1558, -3.39115
1558, -3.38991
1558, -3.38876
1558, -3.38772
1558, -3.38678
1558, -3.38595
1558, -3.38522
1558, -3.3846
1557.99, -3.38408
1557.99, -3.38366
1557.99, -3.38334
1557.99, -3.38313
1557.99, -3.38302
1557.99, -3.38302
1557.99, -3.38312
1557.99, -3.38332
1557.98, -3.38363
1557.98, -3.38404
1557.98, -3.38455
1557.98, -3.38517
1557.98, -3.38589
1557.98, -3.38672
1557.98, -3.38764
1557.98, -3.38868
1557.98, -3.38981
1557.97, -3.39105
1557.97, -3.3924
1557.97, -3.39384
1557.97, -3.39539
1557.97, -3.39705
1557.97, -3.39881
1557.97, -3.40067
1557.97, -3.40264
1557.96, -3.40471
1557.96, -3.40688
1557.96, -3.40916
1557.96, -3.41154
1557.96, -3.41403
1557.96, -3.41662
1557.96, -3.41932
1557.96, -3.42212
1557.95, -3.42503
1557.95, -3.42804
1557.95, -3.43115
1557.95, -3.43437
1557.95, -3.43769
1557.95, -3.44112
1557.95, -3.44466
1557.95, -3.4483
1557.95, -3.45204
1557.94, -3.45589
1557.94, -3.45985
1557.94, -3.46391
1557.94, -3.46807
1557.94, -3.47234
1557.94, -3.47672
1557.94, -3.48121
1557.94, -3.48579
1557.93, -3.49049
1557.93, -3.49529
1557.93, -3.5002
1557.93, -3.50521
1557.93, -3.51033
1557.93, -3.51556
1557.93, -3.5209
1557.93, -3.52634
1557.93, -3.53189
1557.92, -3.53754
1557.92, -3.5433
1557.92, -3.54917
1557.92, -3.55515
1557.92, -3.56124
1557.92, -3.56743
1557.92, -3.57373
1557.92, -3.58014
1557.91, -3.58666
1557.91, -3.59329
1557.91, -3.60003
1557.91, -3.60687
1557.91, -3.61382
1557.91, -3.62089
1557.91, -3.62806
1557.91, -3.63534
1557.9, -3.64273
1557.9, -3.65024
1557.9, -3.65785
1557.9, -3.66557
1557.9, -3.6734
1557.9, -3.68135
1557.9, -3.6894
1557.9, -3.69757
1557.9, -3.70585
1557.89, -3.71424
1557.89, -3.72274
1557.89, -3.73135
1557.89, -3.74008
1557.89, -3.74891
1557.89, -3.75786
1557.89, -3.76693
1557.89, -3.7761
1557.88, -3.78539
1557.88, -3.7948
1557.88, -3.80432
1557.88, -3.81395
1557.88, -3.82369
1557.88, -3.83356
1557.88, -3.84353
1557.88, -3.85362
1557.88, -3.86383
1557.87, -3.87415
1557.87, -3.88459
1557.87, -3.89515
1557.87, -3.90582
1557.87, -3.91661
1557.87, -3.92751
1557.87, -3.93853
1557.87, -3.94968
1557.86, -3.96093
1557.86, -3.97231
1557.86, -3.98381
1557.86, -3.99542
1557.86, -4.00716
1557.86, -4.01901
1557.86, -4.03099
1557.86, -4.04308
1557.85, -4.05529
1557.85, -4.06763
1557.85, -4.08009
1557.85, -4.09267
1557.85, -4.10537
1557.85, -4.11819
1557.85, -4.13114
1557.85, -4.14421
1557.85, -4.1574
1557.84, -4.17072
1557.84, -4.18416
1557.84, -4.19773
1557.84, -4.21142
1557.84, -4.22523
1557.84, -4.23918
1557.84, -4.25324
1557.84, -4.26744
1557.83, -4.28176
1557.83, -4.29621
1557.83, -4.31079
1557.83, -4.3255
1557.83, -4.34033
1557.83, -4.35529
1557.83, -4.37039
1557.83, -4.38561
1557.83, -4.40097
1557.82, -4.41645
1557.82, -4.43207
1557.82, -4.44782
1557.82, -4.4637
1557.82, -4.47971
1557.82, -4.49586
1557.82, -4.51214
1557.82, -4.52856
1557.81, -4.54511
1557.81, -4.56179
1557.81, -4.57862
1557.81, -4.59558
1557.81, -4.61267
1557.81, -4.62991
1557.81, -4.64728
1557.81, -4.66479
1557.8, -4.68244
1557.8, -4.70023
1557.8, -4.71816
1557.8, -4.73623
1557.8, -4.75444
1557.8, -4.7728
1557.8, -4.79129
1557.8, -4.80993
1557.8, -4.82872
1557.79, -4.84765
1557.79, -4.86672
1557.79, -4.88594
1557.79, -4.90531
1557.79, -4.92482
1557.79, -4.94449
1557.79, -4.9643
1557.79, -4.98426
1557.78, -5.00437
1557.78, -5.02463
1557.78, -5.04504
1557.78, -5.0656
1557.78, -5.08632
1557.78, -5.10719
1557.78, -5.12821
1557.78, -5.14939
1557.77, -5.17073
1557.77, -5.19222
1557.77, -5.21387
1557.77, -5.23568
1557.77, -5.25764
1557.77, -5.27977
1557.77, -5.30205
1557.77, -5.3245
1557.77, -5.34711
1557.76, -5.36988
1557.76, -5.39282
1557.76, -5.41592
1557.76, -5.43918
1557.76, -5.46262
1557.76, -5.48622
1557.76, -5.50999
1557.76, -5.53392
1557.75, -5.55803
1557.75, -5.58231
1557.75, -5.60676
1557.75, -5.63139
1557.75, -5.65619
1557.75, -5.68116
1557.75, -5.70631
1557.75, -5.73163
1557.75, -5.75714
1557.74, -5.78282
1557.74, -5.80869
1557.74, -5.83473
1557.74, -5.86096
1557.74, -5.88737
1557.74, -5.91397
